symbol,type,strike,expiration,source,timestamp,price_when_traded
WST,CALL,230,2025-03-28,21,11.45,240.45,Insider Buy,2025-03-23T03:34:39.896058,228.94
WST,CALL,230,2025-03-28,21,11.45,240.45,Insider Buy,2025-03-23T03:34:40.159097,228.94
AMGN,CALL,315,2025-03-28,15,15.8,237.0,Insider Buy,2025-03-23T03:34:40.422327,316.0
FPI,CALL,10,2025-03-28,454,0.55,249.70000000000002,Insider Buy,2025-03-23T03:34:40.685552,10.95
FPI,CALL,10,2025-03-28,454,0.55,249.70000000000002,Insider Buy,2025-03-23T03:34:40.948647,10.95
FPI,CALL,10,2025-03-28,454,0.55,249.70000000000002,Insider Buy,2025-03-23T03:34:41.211648,10.95
FPI,CALL,10,2025-03-28,454,0.55,249.70000000000002,Insider Buy,2025-03-23T03:34:41.476971,10.95
GRND,CALL,15,2025-03-28,287,0.87,249.69,Insider Buy,2025-03-23T03:34:41.742673,17.345
GRND,CALL,15,2025-03-28,287,0.87,249.69,Insider Buy,2025-03-23T03:34:42.008037,17.345
TDG,CALL,1345,2025-03-28,3,67.3,201.89999999999998,Insider Buy,2025-03-23T03:34:42.272920,1346.0
ICE,CALL,175,2025-03-28,28,8.72,244.16000000000003,Insider Buy,2025-03-23T03:34:42.537233,174.38
HIMS,CALL,35,2025-03-28,143,1.74,248.82,Insider Buy,2025-03-23T03:34:42.802223,34.81
HIMS,CALL,35,2025-03-28,143,1.74,248.82,Insider Buy,2025-03-23T03:34:43.066661,34.81
HIMS,CALL,35,2025-03-28,143,1.74,248.82,Insider Buy,2025-03-23T03:34:43.329647,34.81
VISL,CALL,0,2025-03-28,2083,0.12,249.95999999999998,Insider Buy,2025-03-23T03:34:43.594108,2.5
VISL,CALL,0,2025-03-28,2083,0.12,249.95999999999998,Insider Buy,2025-03-23T03:34:43.858283,2.5
WYNN,CALL,85,2025-03-28,60,4.13,247.79999999999998,Insider Buy,2025-03-23T03:34:44.125248,82.65
CWBC,CALL,20,2025-03-28,277,0.9,249.3,Insider Buy,2025-03-23T03:34:44.389857,18.03
RZLT,CALL,5,2025-03-28,1666,0.15,249.89999999999998,Insider Buy,2025-03-23T03:34:44.654744,3.035
SRRK,CALL,35,2025-03-28,150,1.66,249.0,Insider Buy,2025-03-23T03:34:44.919572,33.1
SRRK,CALL,35,2025-03-28,150,1.66,249.0,Insider Buy,2025-03-23T03:34:45.184013,33.1
SRRK,CALL,35,2025-03-28,150,1.66,249.0,Insider Buy,2025-03-23T03:34:45.448232,33.1
SRRK,CALL,35,2025-03-28,150,1.66,249.0,Insider Buy,2025-03-23T03:34:45.712568,33.1
RCUS,CALL,10,2025-03-28,555,0.45,249.75,Insider Buy,2025-03-23T03:34:45.977504,8.93
LTC,CALL,35,2025-03-28,144,1.73,249.12,Insider Buy,2025-03-23T03:34:46.243285,34.59
LTC,CALL,35,2025-03-28,144,1.73,249.12,Insider Buy,2025-03-23T03:34:46.508156,34.59
LTC,CALL,35,2025-03-28,144,1.73,249.12,Insider Buy,2025-03-23T03:34:46.773446,34.59
LOOP,CALL,0,2025-03-28,4166,0.06,249.95999999999998,Insider Buy,2025-03-23T03:34:47.037199,1.21
LOOP,CALL,0,2025-03-28,4166,0.06,249.95999999999998,Insider Buy,2025-03-23T03:34:47.300697,1.21
LOOP,CALL,0,2025-03-28,4166,0.06,249.95999999999998,Insider Buy,2025-03-23T03:34:47.564456,1.21
MTTR,CALL,5,2025-03-28,925,0.27,249.75000000000003,Insider Buy,2025-03-23T03:34:47.829314,5.38
FDBC,CALL,40,2025-03-28,117,2.12,248.04000000000002,Insider Buy,2025-03-23T03:34:48.094296,42.375
FDBC,CALL,40,2025-03-28,117,2.12,248.04000000000002,Insider Buy,2025-03-23T03:34:48.358698,42.375
FDBC,CALL,40,2025-03-28,117,2.12,248.04000000000002,Insider Buy,2025-03-23T03:34:48.623580,42.375
SIDU,CALL,0,2025-03-28,3125,0.08,250.0,Insider Buy,2025-03-23T03:34:48.888744,1.58
CAH,CALL,130,2025-03-28,37,6.6,244.2,Gov Contract - Department of Veterans Affairs,2025-03-23T03:34:49.154186,131.92
SLB,CALL,40,2025-03-28,121,2.05,248.04999999999998,WSB,2025-03-23T03:34:49.419096,40.99
GLD,CALL,280,2025-03-28,17,13.92,236.64,WSB,2025-03-23T03:34:49.684046,278.48
LOVE,CALL,15,2025-03-28,290,0.86,249.4,WSB,2025-03-23T03:34:49.947471,17.29
SEA,CALL,15,2025-03-28,384,0.65,249.60000000000002,WSB,2025-03-23T03:34:50.213284,12.93
FUND,CALL,5,2025-03-28,694,0.36,249.84,WSB,2025-03-23T03:34:50.478211,7.29
IBKR,CALL,175,2025-03-28,28,8.67,242.76,WSB,2025-03-23T03:34:50.743264,173.32
BRO,CALL,120,2025-03-28,42,5.92,248.64,WSB,2025-03-23T03:34:51.008205,118.38
WELL,CALL,145,2025-03-28,34,7.33,249.22,WSB,2025-03-23T03:34:51.271798,146.55
ADD,CALL,0,2025-03-28,6250,0.04,250.0,WSB,2025-03-23T03:34:51.536870,0.8621
WANT,CALL,35,2025-03-28,142,1.76,249.92,WSB,2025-03-23T03:34:51.803556,35.22
EPS,CALL,60,2025-03-28,83,2.99,248.17000000000002,WSB,2025-03-23T03:34:52.067036,59.84
LIVE,CALL,5,2025-03-28,735,0.34,249.9,WSB,2025-03-23T03:34:52.332599,6.75
IMO,CALL,70,2025-03-28,70,3.56,249.20000000000002,WSB,2025-03-23T03:34:52.597624,71.25
CQQQ,CALL,45,2025-03-28,108,2.31,249.48000000000002,WSB,2025-03-23T03:34:52.863214,46.13
FXI,CALL,35,2025-03-28,136,1.83,248.88,WSB,2025-03-23T03:34:53.128477,36.66
KWEB,CALL,35,2025-03-28,140,1.78,249.20000000000002,WSB,2025-03-23T03:34:53.392145,35.55
XPEV,CALL,20,2025-03-28,229,1.09,249.61,WSB,2025-03-23T03:34:53.656390,21.79
BBWI,CALL,30,2025-03-28,165,1.51,249.15,WSB,2025-03-23T03:34:53.920350,30.26
COST,CALL,910,2025-03-28,5,45.45,227.25,WSB,2025-03-23T03:34:54.185889,908.94
NFLX,CALL,960,2025-03-28,5,47.97,239.85,WSB,2025-03-23T03:34:54.452063,959.39
WOW,CALL,5,2025-03-28,1000,0.25,250.0,WSB,2025-03-23T03:34:54.717451,5.095
KOLD,CALL,20,2025-03-28,238,1.05,249.9,WSB,2025-03-23T03:34:54.982780,21.09
LCID,CALL,0,2025-03-28,2083,0.12,249.95999999999998,WSB,2025-03-23T03:34:55.248146,2.42
TSLZ,CALL,5,2025-03-28,1041,0.24,249.84,WSB,2025-03-23T03:34:55.512193,4.86
NIO,CALL,5,2025-03-28,1086,0.23,249.78,WSB,2025-03-23T03:34:55.776029,4.5
UBS,CALL,35,2025-03-28,152,1.64,249.27999999999997,WSB,2025-03-23T03:34:56.041401,32.74
UNH,CALL,515,2025-03-28,9,25.86,232.74,WSB,2025-03-23T03:34:56.308976,517.14
SMCL,CALL,20,2025-03-28,271,0.92,249.32000000000002,WSB,2025-03-23T03:34:56.578135,18.42
BEST,CALL,5,2025-03-28,1785,0.14,249.90000000000003,WSB,2025-03-23T03:34:56.844292,2.81
DAY,CALL,60,2025-03-28,85,2.93,249.05,WSB,2025-03-23T03:34:57.109299,58.5
RATE,CALL,20,2025-03-28,247,1.01,249.47,WSB,2025-03-23T03:34:57.373130,20.1
SBLK,CALL,15,2025-03-28,301,0.83,249.82999999999998,WSB,2025-03-23T03:34:57.638327,16.605
RTH,CALL,225,2025-03-28,22,11.17,245.74,WSB,2025-03-23T03:34:57.903808,223.32
GMS,CALL,70,2025-03-28,69,3.62,249.78,WSB,2025-03-23T03:34:58.169196,72.46
HLMN,CALL,10,2025-03-28,555,0.45,249.75,Congress - Gilbert Cisneros,2025-03-23T03:43:47.330672,8.99
STRL,CALL,125,2025-03-28,39,6.33,246.87,Congress - Gilbert Cisneros,2025-03-23T03:43:47.593917,126.68
LH,CALL,235,2025-03-28,21,11.69,245.48999999999998,Congress - April Mcclain Delaney,2025-03-23T03:43:47.858762,233.72
CPAY,CALL,345,2025-03-28,14,17.33,242.61999999999998,Congress - April Mcclain Delaney,2025-03-23T03:43:48.123812,346.57
V,CALL,335,2025-03-28,14,16.79,235.06,Congress - Josh Gottheimer,2025-03-23T03:43:48.388505,335.8
CACI,CALL,365,2025-03-28,13,18.31,238.02999999999997,Congress - April Mcclain Delaney,2025-03-23T03:43:48.652610,366.17
PAYX,CALL,145,2025-03-28,34,7.15,243.10000000000002,Congress - April Mcclain Delaney,2025-03-23T03:43:48.915885,143.01
LH,CALL,235,2025-03-28,21,11.69,245.48999999999998,Congress - April Mcclain Delaney,2025-03-23T03:43:49.180633,233.72
EPAC,CALL,40,2025-03-28,119,2.1,249.9,Congress - Gilbert Cisneros,2025-03-23T03:43:49.445429,42.095
UBER,CALL,75,2025-03-28,65,3.79,246.35,Congress - Gilbert Cisneros,2025-03-23T03:43:49.710585,75.87
DG,CALL,85,2025-03-28,59,4.18,246.61999999999998,Congress - Gilbert Cisneros,2025-03-23T03:43:49.978246,83.66
AMP,CALL,495,2025-03-28,10,24.63,246.29999999999998,Congress - Greg Landsman,2025-03-23T03:43:50.243257,492.54
FI,CALL,220,2025-03-28,22,10.91,240.02,Congress - Josh Gottheimer,2025-03-23T03:43:50.507890,218.125
CRWD,CALL,360,2025-03-28,13,18.12,235.56,Congress - Greg Landsman,2025-03-23T03:43:50.772592,362.44
AMZN,CALL,195,2025-03-28,25,9.81,245.25,Congress - Scott Scott Franklin,2025-03-23T03:43:51.037503,196.16
AMZN,CALL,195,2025-03-28,25,9.81,245.25,Congress - Scott Scott Franklin,2025-03-23T03:43:51.302533,196.16
HUM,CALL,265,2025-03-28,18,13.31,239.58,Congress - Gilbert Cisneros,2025-03-23T03:43:51.566413,266.255
AMZN,CALL,195,2025-03-28,25,9.81,245.25,Congress - Thomas H. Kean Jr,2025-03-23T03:43:51.829723,196.16
WYNN,CALL,85,2025-03-28,60,4.13,247.79999999999998,Congress - Gilbert Cisneros,2025-03-23T03:43:52.095015,82.65
TSLA,CALL,250,2025-03-28,20,12.44,248.79999999999998,Congress - Gilbert Cisneros,2025-03-23T03:43:52.359042,248.87
MRK,CALL,95,2025-03-28,53,4.66,246.98000000000002,Congress - Gilbert Cisneros,2025-03-23T03:43:52.622381,93.105
MSFT,CALL,390,2025-03-28,12,19.54,234.48,Congress - Gilbert Cisneros,2025-03-23T03:43:52.886057,390.8
AMZN,CALL,195,2025-03-28,25,9.81,245.25,Congress - Scott Scott Franklin,2025-03-23T03:43:53.151108,196.16
PFE,CALL,25,2025-03-28,190,1.31,248.9,Congress - Gilbert Cisneros,2025-03-23T03:43:53.416282,26.25
UNP,CALL,235,2025-03-28,21,11.7,245.7,Congress - Jefferson Shreve,2025-03-23T03:43:53.681413,233.92
PLD,CALL,110,2025-03-28,46,5.42,249.32,Congress - Jefferson Shreve,2025-03-23T03:43:53.946386,108.375
WTW,CALL,335,2025-03-28,15,16.64,249.60000000000002,Congress - Gilbert Cisneros,2025-03-23T03:43:54.211927,332.71
ORCL,CALL,150,2025-03-28,32,7.62,243.84,Congress - Jefferson Shreve,2025-03-23T03:43:54.476232,152.4
RTX,CALL,130,2025-03-28,37,6.62,244.94,Congress - Jefferson Shreve,2025-03-23T03:43:54.740697,132.32
HD,CALL,350,2025-03-28,14,17.57,245.98000000000002,Congress - Jefferson Shreve,2025-03-23T03:43:55.005764,351.335
OXY,CALL,50,2025-03-28,104,2.4,249.6,Congress - Jefferson Shreve,2025-03-23T03:43:55.269136,47.92
CI,CALL,315,2025-03-28,15,15.83,237.45,Congress - Jefferson Shreve,2025-03-23T03:43:55.535355,316.565
QCOM,CALL,155,2025-03-28,31,7.84,243.04,Congress - Jefferson Shreve,2025-03-23T03:43:55.800456,156.82
AVGO,CALL,190,2025-03-28,26,9.58,249.08,Congress - Jefferson Shreve,2025-03-23T03:43:56.065088,191.53
MSTR,CALL,305,2025-03-28,16,15.2,243.2,Congress - Jefferson Shreve,2025-03-23T03:43:56.328814,303.98
CSGP,CALL,80,2025-03-28,63,3.92,246.96,Congress - Jefferson Shreve,2025-03-23T03:43:56.594142,78.46
JNJ,CALL,165,2025-03-28,30,8.18,245.39999999999998,Congress - Jefferson Shreve,2025-03-23T03:43:56.859427,163.62
NVDA,CALL,120,2025-03-28,42,5.88,246.96,Congress - Jefferson Shreve,2025-03-23T03:43:57.123335,117.69
APD,CALL,290,2025-03-28,17,14.57,247.69,Congress - Jefferson Shreve,2025-03-23T03:43:57.388433,291.44
ADBE,CALL,385,2025-03-28,12,19.36,232.32,Congress - Jefferson Shreve,2025-03-23T03:43:57.653660,387.11
AMGN,CALL,315,2025-03-28,15,15.8,237.0,Congress - Jefferson Shreve,2025-03-23T03:43:57.918189,316.0
APP,CALL,315,2025-03-28,15,15.71,235.65,Congress - Jefferson Shreve,2025-03-23T03:43:58.183472,314.22
RGLD,CALL,155,2025-03-28,31,7.85,243.35,Congress - Jefferson Shreve,2025-03-23T03:43:58.449025,157.0
GE,CALL,205,2025-03-28,24,10.2,244.79999999999998,Congress - Jefferson Shreve,2025-03-23T03:43:58.713460,204.01
XOM,CALL,115,2025-03-28,43,5.77,248.10999999999999,Congress - Jefferson Shreve,2025-03-23T03:43:58.978688,115.41
FIS,CALL,75,2025-03-28,68,3.67,249.56,Congress - Jefferson Shreve,2025-03-23T03:43:59.244337,73.345
BUSE,CALL,20,2025-03-28,227,1.1,249.70000000000002,Congress - Jefferson Shreve,2025-03-23T03:43:59.510497,22.03
ELV,CALL,425,2025-03-28,11,21.35,234.85000000000002,Congress - Jefferson Shreve,2025-03-23T03:43:59.776673,426.92
VRTX,CALL,505,2025-03-28,9,25.16,226.44,Congress - Jefferson Shreve,2025-03-23T03:44:00.042657,503.135
LOW,CALL,225,2025-03-28,22,11.35,249.7,Congress - Jefferson Shreve,2025-03-23T03:44:00.308145,226.905
EXPO,CALL,80,2025-03-28,63,3.94,248.22,Congress - Jefferson Shreve,2025-03-23T03:44:00.572876,78.885
PFE,CALL,25,2025-03-28,190,1.31,248.9,Congress - Jefferson Shreve,2025-03-23T03:44:00.836817,26.25
PHM,CALL,105,2025-03-28,48,5.14,246.71999999999997,Congress - Jefferson Shreve,2025-03-23T03:44:01.102425,102.82
MRK,CALL,95,2025-03-28,53,4.66,246.98000000000002,Congress - Jefferson Shreve,2025-03-23T03:44:01.366288,93.105
ABBV,CALL,210,2025-03-28,23,10.5,241.5,Congress - Jefferson Shreve,2025-03-23T03:44:01.639503,210.03
ACGL,CALL,90,2025-03-28,54,4.6,248.39999999999998,Congress - Jefferson Shreve,2025-03-23T03:44:01.904375,92.01
DVN,CALL,35,2025-03-28,138,1.81,249.78,Congress - Jefferson Shreve,2025-03-23T03:44:02.169700,36.14
BC,CALL,55,2025-03-28,88,2.83,249.04000000000002,Congress - Jefferson Shreve,2025-03-23T03:44:02.434607,56.56
SHW,CALL,335,2025-03-28,14,16.72,234.07999999999998,Congress - Jefferson Shreve,2025-03-23T03:44:02.700204,334.47
NVT,CALL,55,2025-03-28,87,2.86,248.82,Congress - Jefferson Shreve,2025-03-23T03:44:02.965710,57.12
CPAY,CALL,345,2025-03-28,14,17.33,242.61999999999998,Congress - April Mcclain Delaney,2025-03-23T03:44:03.231298,346.57
FI,CALL,220,2025-03-28,22,10.91,240.02,Congress - Josh Gottheimer,2025-03-23T03:44:03.496342,218.125
PAYX,CALL,145,2025-03-28,34,7.15,243.10000000000002,Congress - April Mcclain Delaney,2025-03-23T03:44:03.761115,143.01
BABA,CALL,135,2025-03-28,36,6.76,243.35999999999999,Congress - Rob Bresnahan,2025-03-23T03:44:04.025798,135.19
SNOW,CALL,160,2025-03-28,31,7.92,245.52,Congress - Josh Gottheimer,2025-03-23T03:44:04.292326,158.35
IMXI,CALL,15,2025-03-28,384,0.65,249.60000000000002,Insider Buy,2025-03-23T03:44:04.557748,13.05
IMXI,CALL,15,2025-03-28,384,0.65,249.60000000000002,Insider Buy,2025-03-23T03:44:04.823261,13.05
PCG,CALL,15,2025-03-28,297,0.84,249.48,Insider Buy,2025-03-23T03:44:05.088322,16.88
IMXI,CALL,15,2025-03-28,384,0.65,249.60000000000002,Insider Buy,2025-03-23T03:44:05.353644,13.05
IMXI,CALL,15,2025-03-28,384,0.65,249.60000000000002,Insider Buy,2025-03-23T03:44:05.620425,13.05
IMXI,CALL,15,2025-03-28,384,0.65,249.60000000000002,Insider Buy,2025-03-23T03:44:05.885425,13.05
AEIS,CALL,105,2025-03-28,47,5.25,246.75,Insider Buy,2025-03-23T03:44:06.161440,105.09
AEIS,CALL,105,2025-03-28,47,5.25,246.75,Insider Buy,2025-03-23T03:44:06.426400,105.09
AEIS,CALL,105,2025-03-28,47,5.25,246.75,Insider Buy,2025-03-23T03:44:06.692139,105.09
AEIS,CALL,105,2025-03-28,47,5.25,246.75,Insider Buy,2025-03-23T03:44:06.957784,105.09
AEIS,CALL,105,2025-03-28,47,5.25,246.75,Insider Buy,2025-03-23T03:44:07.223248,105.09
TFX,CALL,140,2025-03-28,35,7.07,247.45000000000002,Insider Buy,2025-03-23T03:44:07.489729,141.45
TFX,CALL,140,2025-03-28,35,7.07,247.45000000000002,Insider Buy,2025-03-23T03:44:07.756170,141.45
TFX,CALL,140,2025-03-28,35,7.07,247.45000000000002,Insider Buy,2025-03-23T03:44:08.020392,141.45
TFX,CALL,140,2025-03-28,35,7.07,247.45000000000002,Insider Buy,2025-03-23T03:44:08.289844,141.45
SEPN,CALL,5,2025-03-28,833,0.3,249.89999999999998,Insider Buy,2025-03-23T03:44:08.561890,5.93
SEPN,CALL,5,2025-03-28,833,0.3,249.89999999999998,Insider Buy,2025-03-23T03:44:08.827878,5.93
SEPN,CALL,5,2025-03-28,833,0.3,249.89999999999998,Insider Buy,2025-03-23T03:44:09.094347,5.93
RUSHA,CALL,55,2025-03-28,93,2.67,248.31,Insider Buy,2025-03-23T03:44:09.360431,53.48
SLDB,CALL,5,2025-03-28,1086,0.23,249.78,Insider Buy,2025-03-23T03:44:09.626204,4.58
LIN,CALL,460,2025-03-28,10,22.92,229.20000000000002,Insider Buy,2025-03-23T03:44:09.893655,458.38
LIN,CALL,460,2025-03-28,10,22.92,229.20000000000002,Insider Buy,2025-03-23T03:44:10.159587,458.38
LIN,CALL,460,2025-03-28,10,22.92,229.20000000000002,Insider Buy,2025-03-23T03:44:10.425372,458.38
SVT,CALL,10,2025-03-28,462,0.54,249.48000000000002,Insider Buy,2025-03-23T03:44:10.690905,10.7
SVT,CALL,10,2025-03-28,462,0.54,249.48000000000002,Insider Buy,2025-03-23T03:44:10.957167,10.7
TBRG,CALL,30,2025-03-28,181,1.38,249.77999999999997,Insider Buy,2025-03-23T03:44:11.221497,27.68
TBRG,CALL,30,2025-03-28,181,1.38,249.77999999999997,Insider Buy,2025-03-23T03:44:11.486166,27.68
TBRG,CALL,30,2025-03-28,181,1.38,249.77999999999997,Insider Buy,2025-03-23T03:44:11.753407,27.68
SVT,CALL,10,2025-03-28,462,0.54,249.48000000000002,Insider Buy,2025-03-23T03:44:12.019010,10.7
AKRO,CALL,45,2025-03-28,110,2.26,248.59999999999997,Insider Buy,2025-03-23T03:44:12.283302,45.24
OSK,CALL,95,2025-03-28,52,4.79,249.08,Insider Buy,2025-03-23T03:44:12.551718,95.805
LIN,CALL,460,2025-03-28,10,22.92,229.20000000000002,Insider Buy,2025-03-23T03:44:12.816298,458.38
LIN,CALL,460,2025-03-28,10,22.92,229.20000000000002,Insider Buy,2025-03-23T03:44:13.082514,458.38
FLWS,CALL,5,2025-03-28,862,0.29,249.98,Insider Buy,2025-03-23T03:44:13.352096,5.805
FLWS,CALL,5,2025-03-28,862,0.29,249.98,Insider Buy,2025-03-23T03:44:13.618371,5.805
FLWS,CALL,5,2025-03-28,862,0.29,249.98,Insider Buy,2025-03-23T03:44:13.884238,5.805
FLWS,CALL,5,2025-03-28,862,0.29,249.98,Insider Buy,2025-03-23T03:44:14.150230,5.805
ECL,CALL,250,2025-03-28,19,12.54,238.26,Insider Buy,2025-03-23T03:44:14.414979,250.885
OSK,CALL,95,2025-03-28,52,4.79,249.08,Insider Buy,2025-03-23T03:44:14.679922,95.805
INDB,CALL,65,2025-03-28,79,3.15,248.85,Insider Buy,2025-03-23T03:44:14.946161,63.03
OSK,CALL,95,2025-03-28,52,4.79,249.08,Insider Buy,2025-03-23T03:44:15.212244,95.805
OSK,CALL,95,2025-03-28,52,4.79,249.08,Insider Buy,2025-03-23T03:44:15.491124,95.805
OSK,CALL,95,2025-03-28,52,4.79,249.08,Insider Buy,2025-03-23T03:44:15.757346,95.805
ALLE,CALL,125,2025-03-28,39,6.36,248.04000000000002,Insider Buy,2025-03-23T03:44:16.022168,127.1
DLB,CALL,80,2025-03-28,61,4.04,246.44,Insider Buy,2025-03-23T03:44:16.288350,80.79
OSK,CALL,95,2025-03-28,52,4.79,249.08,Insider Buy,2025-03-23T03:44:16.552928,95.805
TTSH,CALL,5,2025-03-28,757,0.33,249.81,Insider Buy,2025-03-23T03:44:16.818446,6.53
HLMN,CALL,10,2025-03-28,555,0.45,249.75,Congress - Gilbert Cisneros,2025-03-23T03:44:43.807626,8.99
STRL,CALL,125,2025-03-28,39,6.33,246.87,Congress - Gilbert Cisneros,2025-03-23T03:44:44.073911,126.68
LH,CALL,235,2025-03-28,21,11.69,245.48999999999998,Congress - April Mcclain Delaney,2025-03-23T03:44:44.339864,233.72
CPAY,CALL,345,2025-03-28,14,17.33,242.61999999999998,Congress - April Mcclain Delaney,2025-03-23T03:44:44.606074,346.57
V,CALL,335,2025-03-28,14,16.79,235.06,Congress - Josh Gottheimer,2025-03-23T03:44:44.871828,335.8
CACI,CALL,365,2025-03-28,13,18.31,238.02999999999997,Congress - April Mcclain Delaney,2025-03-23T03:44:45.137738,366.17
PAYX,CALL,145,2025-03-28,34,7.15,243.10000000000002,Congress - April Mcclain Delaney,2025-03-23T03:44:45.402278,143.01
LH,CALL,235,2025-03-28,21,11.69,245.48999999999998,Congress - April Mcclain Delaney,2025-03-23T03:44:45.667192,233.72
EPAC,CALL,40,2025-03-28,119,2.1,249.9,Congress - Gilbert Cisneros,2025-03-23T03:44:45.932979,42.095
UBER,CALL,75,2025-03-28,65,3.79,246.35,Congress - Gilbert Cisneros,2025-03-23T03:44:46.199501,75.87
DG,CALL,85,2025-03-28,59,4.18,246.61999999999998,Congress - Gilbert Cisneros,2025-03-23T03:44:46.465015,83.66
AMP,CALL,495,2025-03-28,10,24.63,246.29999999999998,Congress - Greg Landsman,2025-03-23T03:44:46.731042,492.54
FI,CALL,220,2025-03-28,22,10.91,240.02,Congress - Josh Gottheimer,2025-03-23T03:44:46.995708,218.125
CRWD,CALL,360,2025-03-28,13,18.12,235.56,Congress - Greg Landsman,2025-03-23T03:44:47.261435,362.44
AMZN,CALL,195,2025-03-28,25,9.81,245.25,Congress - Scott Scott Franklin,2025-03-23T03:44:47.528033,196.16
AMZN,CALL,195,2025-03-28,25,9.81,245.25,Congress - Scott Scott Franklin,2025-03-23T03:44:47.795762,196.16
HUM,CALL,265,2025-03-28,18,13.31,239.58,Congress - Gilbert Cisneros,2025-03-23T03:44:48.061857,266.255
AMZN,CALL,195,2025-03-28,25,9.81,245.25,Congress - Thomas H. Kean Jr,2025-03-23T03:44:48.327936,196.16
WYNN,CALL,85,2025-03-28,60,4.13,247.79999999999998,Congress - Gilbert Cisneros,2025-03-23T03:44:48.594211,82.65
TSLA,CALL,250,2025-03-28,20,12.44,248.79999999999998,Congress - Gilbert Cisneros,2025-03-23T03:44:48.860699,248.87
MRK,CALL,95,2025-03-28,53,4.66,246.98000000000002,Congress - Gilbert Cisneros,2025-03-23T03:44:49.126390,93.105
MSFT,CALL,390,2025-03-28,12,19.54,234.48,Congress - Gilbert Cisneros,2025-03-23T03:44:49.392343,390.8
AMZN,CALL,195,2025-03-28,25,9.81,245.25,Congress - Scott Scott Franklin,2025-03-23T03:44:49.659713,196.16
PFE,CALL,25,2025-03-28,190,1.31,248.9,Congress - Gilbert Cisneros,2025-03-23T03:44:49.924548,26.25
UNP,CALL,235,2025-03-28,21,11.7,245.7,Congress - Jefferson Shreve,2025-03-23T03:44:50.191131,233.92
PLD,CALL,110,2025-03-28,46,5.42,249.32,Congress - Jefferson Shreve,2025-03-23T03:44:50.456828,108.375
WTW,CALL,335,2025-03-28,15,16.64,249.60000000000002,Congress - Gilbert Cisneros,2025-03-23T03:44:50.723179,332.71
ORCL,CALL,150,2025-03-28,32,7.62,243.84,Congress - Jefferson Shreve,2025-03-23T03:44:50.989982,152.4
RTX,CALL,130,2025-03-28,37,6.62,244.94,Congress - Jefferson Shreve,2025-03-23T03:44:51.256302,132.32
HD,CALL,350,2025-03-28,14,17.57,245.98000000000002,Congress - Jefferson Shreve,2025-03-23T03:44:51.522631,351.335
OXY,CALL,50,2025-03-28,104,2.4,249.6,Congress - Jefferson Shreve,2025-03-23T03:44:51.788749,47.92
CI,CALL,315,2025-03-28,15,15.83,237.45,Congress - Jefferson Shreve,2025-03-23T03:44:52.054277,316.565
QCOM,CALL,155,2025-03-28,31,7.84,243.04,Congress - Jefferson Shreve,2025-03-23T03:44:52.321146,156.82
AVGO,CALL,190,2025-03-28,26,9.58,249.08,Congress - Jefferson Shreve,2025-03-23T03:44:52.587531,191.53
MSTR,CALL,305,2025-03-28,16,15.2,243.2,Congress - Jefferson Shreve,2025-03-23T03:44:52.852673,303.98
CSGP,CALL,80,2025-03-28,63,3.92,246.96,Congress - Jefferson Shreve,2025-03-23T03:44:53.119249,78.46
JNJ,CALL,165,2025-03-28,30,8.18,245.39999999999998,Congress - Jefferson Shreve,2025-03-23T03:44:53.384549,163.62
NVDA,CALL,120,2025-03-28,42,5.88,246.96,Congress - Jefferson Shreve,2025-03-23T03:44:53.651363,117.69
APD,CALL,290,2025-03-28,17,14.57,247.69,Congress - Jefferson Shreve,2025-03-23T03:44:53.917351,291.44
ADBE,CALL,385,2025-03-28,12,19.36,232.32,Congress - Jefferson Shreve,2025-03-23T03:44:54.182677,387.11
AMGN,CALL,315,2025-03-28,15,15.8,237.0,Congress - Jefferson Shreve,2025-03-23T03:44:54.448022,316.0
APP,CALL,315,2025-03-28,15,15.71,235.65,Congress - Jefferson Shreve,2025-03-23T03:44:54.714049,314.22
RGLD,CALL,155,2025-03-28,31,7.85,243.35,Congress - Jefferson Shreve,2025-03-23T03:44:54.980697,157.0
GE,CALL,205,2025-03-28,24,10.2,244.79999999999998,Congress - Jefferson Shreve,2025-03-23T03:44:55.247288,204.01
XOM,CALL,115,2025-03-28,43,5.77,248.10999999999999,Congress - Jefferson Shreve,2025-03-23T03:44:55.512437,115.41
FIS,CALL,75,2025-03-28,68,3.67,249.56,Congress - Jefferson Shreve,2025-03-23T03:44:55.779144,73.345
BUSE,CALL,20,2025-03-28,227,1.1,249.70000000000002,Congress - Jefferson Shreve,2025-03-23T03:44:56.050090,22.03
ELV,CALL,425,2025-03-28,11,21.35,234.85000000000002,Congress - Jefferson Shreve,2025-03-23T03:44:56.317172,426.92
VRTX,CALL,505,2025-03-28,9,25.16,226.44,Congress - Jefferson Shreve,2025-03-23T03:44:56.582709,503.135
LOW,CALL,225,2025-03-28,22,11.35,249.7,Congress - Jefferson Shreve,2025-03-23T03:44:56.849939,226.905
EXPO,CALL,80,2025-03-28,63,3.94,248.22,Congress - Jefferson Shreve,2025-03-23T03:44:57.115713,78.885
PFE,CALL,25,2025-03-28,190,1.31,248.9,Congress - Jefferson Shreve,2025-03-23T03:44:57.382752,26.25
PHM,CALL,105,2025-03-28,48,5.14,246.71999999999997,Congress - Jefferson Shreve,2025-03-23T03:44:57.649720,102.82
