timestamp,action,ticker,shares,price,reason
2025-03-24T01:22:38.312187,BUY,RCG,543.4783,2.3,New Signal
2025-03-24T01:22:39.417222,BUY,CULP,232.7747,5.37,New Signal
2025-03-24T01:22:40.535259,BUY,FCNCA,0.6752,1851.2,New Signal
2025-03-24T01:22:42.649822,BUY,MCVT,694.4445,1.8,New Signal
2025-03-24T01:22:43.725841,BUY,ECAT,77.0179,16.23,New Signal
2025-03-24T01:22:44.792686,BUY,SRBK,106.0221,11.79,New Signal
2025-03-24T01:55:40.146880,BUY,TREE,24.1873,51.68,New Signal
2025-03-24T01:55:41.252288,BUY,CUBA,464.684,2.69,New Signal
2025-03-24T01:55:43.399776,BUY,PSEC,296.2085,4.22,New Signal
2025-03-24T01:55:44.464495,BUY,EONR,2029.2208,0.616,New Signal
2025-03-24T01:55:45.530107,BUY,VG,107.6658,11.61,New Signal
2025-03-24T01:55:46.618192,BUY,KRO,162.1271,7.71,New Signal
2025-03-24T01:55:47.718634,BUY,RCG,543.4783,2.3,New Signal
2025-03-24T01:55:48.831256,BUY,CULP,232.7747,5.37,New Signal
2025-03-24T01:55:49.951922,BUY,FCNCA,0.6752,1851.2,New Signal
2025-03-24T01:55:52.074003,BUY,MCVT,694.4445,1.8,New Signal
2025-03-24T01:55:53.152362,BUY,ECAT,77.0179,16.23,New Signal
2025-03-24T01:55:54.217434,BUY,SRBK,106.0221,11.79,New Signal
2025-03-24T01:55:55.282106,BUY,WEST,181.4224,6.89,New Signal
2025-03-24T01:55:56.488766,SHORT,TEAM,5,227.34,Short Signal
2025-03-24T01:55:57.050035,SHORT,APP,3,314.03,Short Signal
2025-03-24T01:55:57.622791,SHORT,EQIX,1,834.59,Short Signal
2025-03-24T01:55:59.317584,SHORT,IRON,22,52.24,Short Signal
2025-03-24T01:55:59.880172,SHORT,ALHC,67,17.61,Short Signal
2025-03-24T01:56:00.456826,SHORT,INTU,1,604.04,Short Signal
2025-03-24T01:56:01.015222,SHORT,IOT,29,40.16,Short Signal
2025-03-24T01:56:01.571763,SHORT,RDDT,10,115.7,Short Signal
2025-03-24T01:56:02.161569,SHORT,SFM,8,142.39,Short Signal
2025-03-24T01:56:02.720359,SHORT,DUOL,3,309.3,Short Signal
2025-03-24T01:56:03.829361,SHORT,AVAH,223,5.29,Short Signal
2025-03-24T01:56:04.421982,SHORT,MGPI,39,29.55,Short Signal
2025-03-24T01:57:18.189379,BUY,TREE,24.1873,51.68,New Signal
2025-03-24T01:57:19.302331,BUY,CUBA,464.684,2.69,New Signal
2025-03-24T01:57:21.439880,BUY,PSEC,296.2085,4.22,New Signal
2025-03-24T01:57:22.502693,BUY,EONR,2029.2208,0.616,New Signal
2025-03-24T01:57:23.567884,BUY,VG,107.6658,11.61,New Signal
2025-03-24T01:57:24.658829,BUY,KRO,162.1271,7.71,New Signal
2025-03-24T01:57:25.756190,BUY,RCG,543.4783,2.3,New Signal
2025-03-24T01:57:26.880506,BUY,CULP,232.7747,5.37,New Signal
2025-03-24T01:57:27.980769,BUY,FCNCA,0.6752,1851.2,New Signal
2025-03-24T01:57:37.842159,SHORT,ALHC,2,17.61,Short Signal
2025-03-24T01:57:41.653023,SHORT,AVAH,6,5.29,Short Signal
2025-03-24T01:57:42.255452,SHORT,MGPI,1,29.55,Short Signal
2025-03-24T09:30:04.123418,SHORT,APP,6,327.66,Short Signal
2025-03-24T09:30:04.356061,SHORT,APP,6,327.66,Short Signal
2025-03-24T09:30:06.398252,SHORT,IRON,38,52.49,Short Signal
2025-03-24T09:30:06.665478,SHORT,IRON,38,52.49,Short Signal
2025-03-24T09:30:06.961439,SHORT,ALHC,112,17.74,Short Signal
2025-03-24T09:30:07.226062,SHORT,ALHC,112,17.74,Short Signal
2025-03-24T09:30:07.554668,SHORT,INTU,3,607.5,Short Signal
2025-03-24T09:30:07.818398,SHORT,INTU,3,607.5,Short Signal
2025-03-24T09:30:08.167697,SHORT,IOT,48,41.48,Short Signal
2025-03-24T09:30:08.381354,SHORT,IOT,48,41.48,Short Signal
2025-03-24T09:30:08.737734,SHORT,RDDT,16,119.81,Short Signal
2025-03-24T09:30:08.961028,SHORT,RDDT,16,119.81,Short Signal
2025-03-24T09:30:09.304849,SHORT,SFM,13,143.13,Short Signal
2025-03-24T09:30:09.526309,SHORT,SFM,13,143.13,Short Signal
2025-03-24T09:30:09.882918,SHORT,DUOL,6,318.58,Short Signal
2025-03-24T09:30:10.136441,SHORT,DUOL,6,318.58,Short Signal
2025-03-24T09:30:11.697548,SHORT,MGPI,67,29.58,Short Signal
2025-03-24T09:30:12.149007,SHORT,MGPI,67,29.58,Short Signal
2025-03-24T09:32:03.016518,SHORT,TEAM,2,234.4,Short Signal
2025-03-24T09:32:05.884478,SHORT,AVAH,105,5.51,Short Signal
2025-03-24T13:31:19.067333,BUY,RCG,472.2071,2.5699,New Signal
2025-03-24T13:31:20.139662,BUY,WEST,173.1134,7.01,New Signal
2025-03-24T13:31:21.259091,BUY,NL,150.3749,8.07,New Signal
2025-03-24T13:31:22.330192,BUY,SRBK,102.1486,11.88,New Signal
2025-03-24T13:31:23.400485,BUY,EONR,2105.3523,0.5764,New Signal
2025-03-24T13:31:24.534846,BUY,MCVT,670.4558,1.81,New Signal
2025-03-24T13:31:25.600525,BUY,VG,105.5239,11.5,New Signal
2025-03-24T13:31:26.940463,BUY,KRO,155.5741,7.8003,New Signal
2025-03-24T13:31:28.057393,BUY,PSEC,287.572,4.2199,New Signal
2025-03-24T13:31:30.208300,BUY,TTSH,186.1235,6.52,New Signal
2025-03-24T13:31:31.285880,BUY,ECAT,74.3117,16.3302,New Signal
2025-03-24T13:31:32.399858,BUY,BLNE,648.9438,1.87,New Signal
2025-03-24T13:31:33.531751,BUY,CULP,224.7268,5.4,New Signal
2025-03-24T13:31:34.579553,SELL,BLNE,649.0,1.87,Stop-loss triggered
2025-03-24T13:31:38.778086,SELL,MCVT,670.0,1.81,Stop-loss triggered
2025-03-24T13:31:47.426322,SHORT,TEAM,5,233.82,Short Signal
2025-03-24T13:31:47.988495,SHORT,APP,3,336.6499,Short Signal
2025-03-24T13:31:48.585252,SHORT,EQIX,1,854.74,Short Signal
2025-03-24T13:31:50.344017,SHORT,IRON,24,53.67,Short Signal
2025-03-24T13:31:50.907608,SHORT,ALHC,74,17.47,Short Signal
2025-03-24T13:31:51.487270,SHORT,INTU,2,612.63,Short Signal
2025-03-24T13:31:52.086462,SHORT,IOT,31,41.95,Short Signal
2025-03-24T13:31:52.652056,SHORT,RDDT,10,123.33,Short Signal
2025-03-24T13:31:53.212334,SHORT,SFM,8,145.445,Short Signal
2025-03-24T13:31:53.878319,SHORT,DUOL,3,329.195,Short Signal
2025-03-24T13:31:54.988299,SHORT,AVAH,234,5.56,Short Signal
2025-03-24T13:31:55.589268,SHORT,MGPI,44,29.205,Short Signal
2025-03-24T13:36:11.569020,BUY,MCVT,659.4041,1.83,New Signal
2025-03-24T13:36:13.710555,BUY,BLNE,655.8204,1.84,New Signal
2025-03-24T13:44:35.010922,SELL,MCVT,659.0,1.81,Stop-loss triggered
2025-03-24T13:48:04.499272,SELL,CULP,224.7268,5.305,Stop-loss triggered
2025-03-24T13:51:02.998738,SELL,BLNE,656.0,1.83,Stop-loss triggered
2025-03-24T13:52:21.629528,BUY,MCVT,662.7752,1.81,New Signal
2025-03-24T13:52:23.734361,BUY,BLNE,655.7825,1.8293,New Signal
2025-03-24T13:52:24.886492,BUY,CULP,226.1306,5.305,New Signal
2025-03-24T13:52:30.138889,SELL,MCVT,663.0,1.81,Stop-loss triggered
2025-03-24T13:55:10.034158,BUY,RCG,464.4733,2.5699,New Signal
2025-03-24T13:55:11.122548,BUY,VG,103.1677,11.57,New Signal
2025-03-24T13:55:12.190479,BUY,EONR,2091.5543,0.5707,New Signal
2025-03-24T13:55:15.385480,BUY,MCVT,659.4752,1.81,New Signal
2025-03-24T13:55:16.478345,BUY,SRBK,100.3067,11.9,New Signal
2025-03-24T13:55:17.554139,BUY,ECAT,72.9169,16.37,New Signal
2025-03-24T13:55:18.634098,BUY,BLNE,661.302,1.805,New Signal
2025-03-24T13:55:19.715288,BUY,TREE,21.9962,54.2661,New Signal
2025-03-24T13:55:23.969530,SELL,EONR,2092.0,0.5707,Stop-loss triggered
2025-03-24T13:55:26.140863,SELL,MCVT,659.0,1.81,Stop-loss triggered
2025-03-24T13:57:09.969587,SELL,RCG,464.0,2.55,Stop-loss triggered
2025-03-24T14:03:03.149309,SELL,BLNE,661.0,1.8488,Target hit
2025-03-24T14:11:07.275137,BUY,RCG,484.2955,2.45,New Signal
2025-03-24T14:11:08.344578,BUY,EONR,2079.0678,0.5707,New Signal
2025-03-24T14:11:11.520049,BUY,MCVT,648.3738,1.83,New Signal
2025-03-24T14:11:12.601023,BUY,BLNE,650.1501,1.825,New Signal
2025-03-24T14:11:21.188452,SELL,RCG,484.0,2.45,Stop-loss triggered
2025-03-24T14:21:02.772527,SELL,BLNE,650.0,1.8,Stop-loss triggered
2025-03-24T14:48:57.256170,BUY,RCG,482.2137,2.45,New Signal
2025-03-24T14:48:58.332848,BUY,BLNE,649.705,1.8184,New Signal
2025-03-24T14:48:59.526414,BUY,CUBA,437.5643,2.7,New Signal
2025-03-24T14:49:09.407423,SELL,RCG,482.0,2.45,Stop-loss triggered
2025-03-24T14:55:03.046088,SELL,BLNE,650.0,1.785,Stop-loss triggered
2025-03-24T15:06:06.914709,SELL,EONR,2079.0,0.5901,Target hit
2025-03-24T15:06:13.454441,SELL,TREE,21.9962,55.53,Target hit
2025-03-24T15:06:15.593884,SELL,VG,103.0,11.365,Stop-loss triggered
2025-03-24T15:26:13.720354,BUY,VG,101.8087,11.55,New Signal
2025-03-24T15:26:14.822106,BUY,RCG,479.9555,2.45,New Signal
2025-03-24T15:26:15.890891,BUY,EONR,2060.0753,0.5708,New Signal
2025-03-24T15:26:16.963481,BUY,BLNE,679.7058,1.73,New Signal
2025-03-24T15:26:18.087297,BUY,PESI,156.9948,7.49,New Signal
2025-03-24T15:26:28.815787,SELL,RCG,480.0,2.45,Stop-loss triggered
2025-03-24T15:30:03.082654,SELL,BLNE,680.0,1.7098,Stop-loss triggered
2025-03-24T15:36:06.733817,SELL,EONR,2060.0,0.58,Target hit
2025-03-24T15:51:04.700426,SELL,CULP,226.1306,5.15,Stop-loss triggered
2025-03-24T16:00:11.496399,SELL,TTSH,186.1235,6.67,Target hit
2025-03-25T04:07:26.433433,BUY,RCG,308.1431,2.53,New Signal
2025-03-25T04:07:27.508259,BUY,EONR,1332.653,0.585,New Signal
2025-03-25T04:07:30.676104,BUY,BLNE,466.8276,1.67,New Signal
2025-03-25T04:07:31.780564,BUY,FLWS,129.502,6.02,New Signal
2025-03-25T04:08:44.782861,SHORT,TEAM,2,234.62,Short Signal
2025-03-25T04:08:45.345008,SHORT,APP,1,339.72,Short Signal
2025-03-25T04:08:47.582651,SHORT,IRON,12,53.7,Short Signal
2025-03-25T04:08:48.144342,SHORT,ALHC,37,17.46,Short Signal
2025-03-25T04:08:48.723564,SHORT,INTU,1,613.09,Short Signal
2025-03-25T04:08:49.281383,SHORT,IOT,15,42.08,Short Signal
2025-03-25T04:08:49.840437,SHORT,RDDT,5,124.94,Short Signal
2025-03-25T04:08:50.418891,SHORT,SFM,4,145.42,Short Signal
2025-03-25T04:08:50.979868,SHORT,DUOL,1,330.0,Short Signal
2025-03-25T04:08:52.090688,SHORT,AVAH,117,5.58,Short Signal
2025-03-25T04:08:52.692762,SHORT,MGPI,22,29.32,Short Signal
2025-03-25T09:29:11.706343,SELL,TTSH,186.1235,6.67,Target hit
2025-03-25T09:30:15.126534,SHORT,TEAM,3,235.94,Short Signal
2025-03-25T09:30:15.691254,SHORT,APP,2,340.72,Short Signal
2025-03-25T09:30:17.977835,SHORT,IRON,14,53.505,Short Signal
2025-03-25T09:30:18.552627,SHORT,ALHC,44,17.455,Short Signal
2025-03-25T09:30:19.168768,SHORT,INTU,1,605.2197,Short Signal
2025-03-25T09:30:19.793042,SHORT,IOT,18,42.65,Short Signal
2025-03-25T09:30:20.377262,SHORT,RDDT,6,123.58,Short Signal
2025-03-25T09:30:20.971354,SHORT,SFM,5,145.74,Short Signal
2025-03-25T09:30:21.553350,SHORT,DUOL,2,333.15,Short Signal
2025-03-25T09:30:22.701195,SHORT,AVAH,139,5.58,Short Signal
2025-03-25T09:30:23.352096,SHORT,MGPI,26,29.45,Short Signal
2025-03-25T10:00:06.466623,SELL,MCVT,648.0,1.81,Stop-loss triggered
2025-03-25T10:00:11.895069,SELL,VG,102.0,11.83,Target hit
2025-03-25T10:54:02.905182,SELL,CUBA,438.0,2.66,Stop-loss triggered
2025-03-25T11:57:05.181169,SELL,NL,150.3749,7.93,Stop-loss triggered
2025-03-25T12:45:05.466106,SELL,PESI,157.0,7.65,Target hit
2025-03-25T13:03:07.852566,SELL,WEST,173.1134,7.14,Target hit
2025-03-25T13:30:04.101752,SELL,KRO,155.5741,7.69,Stop-loss triggered
2025-03-25T13:50:56.238911,BUY,MCVT,429.2833,1.81,New Signal
2025-03-25T13:50:57.317137,BUY,EONR,1374.7394,0.5652,New Signal
2025-03-25T13:50:58.391686,BUY,WEST,108.7477,7.145,New Signal
2025-03-25T13:51:01.674065,BUY,NL,97.9827,7.93,New Signal
2025-03-25T13:51:02.782644,BUY,RCG,297.7022,2.61,New Signal
2025-03-25T13:51:03.876705,BUY,BLNE,404.6889,1.92,New Signal
2025-03-25T13:51:04.952254,BUY,VG,68.0388,11.42,New Signal
2025-03-25T13:51:06.037919,BUY,SRBK,64.5351,12.04,New Signal
2025-03-25T13:51:07.122148,BUY,ECAT,47.8597,16.235,New Signal
2025-03-25T13:51:09.427912,BUY,BA,4.2556,182.585,New Signal
2025-03-25T13:51:10.504631,BUY,PESI,103.6004,7.5,New Signal
2025-03-25T13:55:23.352763,BUY,BTMD,203.2862,3.815,New Signal
2025-03-25T16:19:27.932001,BUY,SRBK,276.1668,12.07,New Signal
2025-03-25T16:19:29.010050,BUY,EONR,5961.963,0.5591,New Signal
2025-03-25T16:19:30.092133,BUY,MCVT,1841.6207,1.81,New Signal
2025-03-25T16:19:31.215500,BUY,NL,452.8985,7.36,New Signal
2025-03-25T16:19:33.339276,BUY,WEST,470.8098,7.08,New Signal
2025-03-25T16:19:34.404510,BUY,BLNE,1773.0496,1.88,New Signal
2025-03-25T16:19:35.478581,BUY,VG,290.6132,11.47,New Signal
2025-03-25T16:19:36.608678,BUY,RCG,1277.1393,2.61,New Signal
2025-03-25T16:19:37.697929,BUY,PSEC,786.1636,4.24,New Signal
2025-03-25T16:19:39.845568,BUY,ECAT,205.5076,16.22,New Signal
2025-03-25T16:19:40.976343,BUY,BA,18.2558,182.59,New Signal
2025-03-25T16:19:42.075425,BUY,BTMD,874.8907,3.81,New Signal
2025-03-25T16:29:11.308792,BUY,BLNE,1773.0496,1.88,New Signal
2025-03-25T16:29:12.380920,BUY,EONR,5961.963,0.5591,New Signal
2025-03-25T16:29:13.450785,BUY,WEST,470.8098,7.08,New Signal
2025-03-25T16:29:14.576334,BUY,NL,452.8985,7.36,New Signal
2025-03-25T16:29:16.703161,BUY,PSEC,786.1636,4.24,New Signal
2025-03-25T16:29:17.781465,BUY,SRBK,276.1668,12.07,New Signal
2025-03-25T16:29:18.853416,BUY,VG,290.6132,11.47,New Signal
2025-03-25T16:29:19.961172,BUY,MCVT,1841.6207,1.81,New Signal
2025-03-25T16:29:21.064747,BUY,RCG,1277.1393,2.61,New Signal
2025-03-25T16:29:23.234973,BUY,CULP,636.1323,5.24,New Signal
2025-03-25T16:29:24.305038,BUY,ECAT,205.5076,16.22,New Signal
2025-03-25T22:07:31.193051,BUY,BLNE,1773.0496,1.88,New Signal
2025-03-25T22:07:32.260316,BUY,EONR,5963.0291,0.559,New Signal
2025-03-25T22:07:33.358691,BUY,WEST,470.8098,7.08,New Signal
2025-03-25T22:07:34.465065,BUY,NL,452.8985,7.36,New Signal
2025-03-25T22:07:36.609210,BUY,PSEC,786.1636,4.24,New Signal
2025-03-25T22:07:37.679715,BUY,SRBK,276.1668,12.07,New Signal
2025-03-25T22:07:38.747855,BUY,VG,290.6132,11.47,New Signal
2025-03-25T22:07:39.844125,BUY,MCVT,1841.6207,1.81,New Signal
2025-03-25T22:07:40.940828,BUY,RCG,1277.1393,2.61,New Signal
2025-03-25T22:07:43.095712,BUY,CULP,636.1323,5.24,New Signal
2025-03-25T22:07:44.181121,BUY,ECAT,205.5076,16.22,New Signal
2025-03-26T00:33:49.742374,SHORT,BWIN,359,46.41,Live Signal
2025-03-26T00:33:50.315092,SHORT,NVDA,138,120.69,Live Signal
2025-03-26T00:33:50.909546,SHORT,COST,17,930.26,Live Signal
2025-03-26T00:38:10.887383,SHORT,BWIN,267,46.41,Live Signal
2025-03-26T00:38:11.457260,SHORT,NVDA,102,120.69,Live Signal
2025-03-26T00:38:12.037054,SHORT,COST,13,930.26,Live Signal
2025-03-26T00:39:21.388392,SHORT,NVDA,76,120.69,Live Signal
2025-03-26T00:39:21.947269,SHORT,BWIN,198,46.41,Live Signal
2025-03-26T00:39:22.528470,SHORT,COST,9,930.26,Live Signal
2025-03-26T00:40:18.995973,SHORT,BWIN,149,46.41,Live Signal
2025-03-26T00:40:19.570880,SHORT,NVDA,57,120.69,Live Signal
2025-03-26T00:40:20.154384,SHORT,COST,7,930.26,Live Signal
2025-03-26T00:43:52.947468,SHORT,PWR,18,276.25,Live Signal
2025-03-26T00:43:53.511171,SHORT,TSLA,17,288.14,Live Signal
2025-03-26T00:43:54.085218,SHORT,INTU,8,618.72,Live Signal
2025-03-26T00:44:10.630346,SHORT,AKAM,47,81.85,Live Signal
2025-03-26T00:44:11.246620,SHORT,CMCSA,104,36.94,Live Signal
2025-03-26T00:44:11.837826,SHORT,UPS,35,109.95,Live Signal
2025-03-26T00:44:25.279128,SHORT,RPD,97,29.48,Live Signal
2025-03-26T00:44:25.877209,SHORT,SYK,7,372.87,Live Signal
2025-03-26T00:44:26.502464,SHORT,HAL,111,25.69,Live Signal
2025-03-26T00:46:47.650094,SHORT,LIN,4,457.45,Live Signal
2025-03-26T00:46:48.211152,SHORT,EPAM,12,178.99,Live Signal
2025-03-26T00:46:48.806393,SHORT,TJX,17,119.88,Live Signal
2025-03-26T00:50:05.674329,SHORT,NVDA,138,120.69,Live Signal
2025-03-26T00:50:06.232856,SHORT,BWIN,359,46.41,Live Signal
2025-03-26T00:50:06.813796,SHORT,COST,17,930.26,Live Signal
2025-03-26T01:36:55.091655,BUY,WEST,470.8098,7.08,New Signal
2025-03-26T01:36:56.197175,BUY,RCG,1277.1393,2.61,New Signal
2025-03-26T01:36:57.271295,BUY,VG,290.6132,11.47,New Signal
2025-03-26T01:36:59.393713,BUY,MCVT,1841.6207,1.81,New Signal
2025-03-26T01:37:00.515086,BUY,NL,452.8985,7.36,New Signal
2025-03-26T01:37:02.634187,BUY,SRBK,276.1668,12.07,New Signal
2025-03-26T01:37:03.733703,BUY,PSEC,786.1636,4.24,New Signal
2025-03-26T01:37:04.820845,BUY,EONR,5963.0291,0.559,New Signal
2025-03-26T01:37:05.887351,BUY,BLNE,1773.0496,1.88,New Signal
2025-03-26T01:37:06.996521,BUY,CULP,636.1323,5.24,New Signal
2025-03-26T01:37:08.067185,BUY,ECAT,205.5076,16.22,New Signal
2025-03-26T05:22:35.693114,BUY,RCG,1915.7089,2.61,New Signal
2025-03-26T05:22:36.760411,BUY,FLWS,843.1703,5.93,New Signal
2025-03-26T05:22:38.884210,BUY,EONR,8944.5436,0.559,New Signal
2025-03-26T05:22:41.004688,BUY,WEST,706.2147,7.08,New Signal
2025-03-26T05:22:42.075877,BUY,BLNE,2659.5745,1.88,New Signal
2025-03-26T05:22:43.176798,BUY,PSEC,1179.2453,4.24,New Signal
2025-03-26T05:22:44.283523,BUY,CULP,954.1985,5.24,New Signal
2025-03-26T05:22:45.434092,BUY,BA,27.3838,182.59,New Signal
2025-03-26T05:22:46.502682,BUY,PESI,666.6667,7.5,New Signal
2025-03-26T05:22:47.571699,BUY,SRBK,414.2502,12.07,New Signal
2025-03-26T05:22:48.647826,BUY,ECAT,308.2614,16.22,New Signal
2025-03-26T05:22:49.722416,BUY,MCVT,2762.431,1.81,New Signal
2025-03-26T05:27:14.635468,SHORT,BWIN,215,46.41,Live Signal
2025-03-26T05:27:15.243430,SHORT,NVDA,82,120.69,Live Signal
2025-03-26T05:27:15.850313,SHORT,COST,10,930.26,Live Signal
2025-03-26T05:28:18.676712,BUY,RCG,1915.7089,2.61,New Signal
2025-03-26T05:28:19.752364,BUY,FLWS,843.1703,5.93,New Signal
2025-03-26T05:28:21.888704,BUY,EONR,8944.5436,0.559,New Signal
2025-03-26T05:28:24.014500,BUY,WEST,706.2147,7.08,New Signal
2025-03-26T05:28:25.085477,BUY,BLNE,2659.5745,1.88,New Signal
2025-03-26T05:28:26.186833,BUY,PSEC,1179.2453,4.24,New Signal
2025-03-26T05:28:27.323641,BUY,CULP,954.1985,5.24,New Signal
2025-03-26T05:28:28.522896,BUY,BA,27.3838,182.59,New Signal
2025-03-26T05:28:29.594566,BUY,PESI,666.6667,7.5,New Signal
